TFs	Genes	Occurrence	occurrence_percentage	Weights	condition
PRDM1	DUSP16	3	75.0	0.5728143188991949	Macrophage
PRDM1	KDM6B	3	75.0	0.5728089633210016	Macrophage
PRDM1	FOSL2	3	75.0	0.5460577264552768	Macrophage
PRDM1	UCP2	3	75.0	0.4704179000154245	Macrophage
PRDM1	DOK2	3	75.0	0.4702904016377373	Macrophage
PRDM1	CXCR3	4	100.0	0.398912252292689	Macrophage
PRDM1	ITPR1	4	100.0	0.3621408052541126	Macrophage
PRDM1	FAM107B	3	75.0	0.3340631758956545	Macrophage
PRDM1	MAP3K8	3	75.0	0.321249088369999	Macrophage
PRDM1	RGCC	3	75.0	0.3170342531468506	Macrophage
PRDM1	LCP1	4	100.0	0.3095632052489301	Macrophage
PRDM1	TRAF1	3	75.0	0.2665119827561339	Macrophage
PRDM1	ARHGAP9	3	75.0	0.2293334371973578	Macrophage
PRDM1	TNFAIP8	3	75.0	0.1936165672783004	Macrophage
PRDM1	TSC22D3	3	75.0	0.1247342580143292	Macrophage
REL	SERPINB9	4	100.0	4.588612479873504	Macrophage
REL	NFKBIA	4	100.0	4.008319101909542	Macrophage
REL	HLA-DRB5	3	75.0	3.457852514953806	Macrophage
REL	GPR183	4	100.0	3.283682665437073	Macrophage
REL	CD74	4	100.0	3.2343041936949355	Macrophage
REL	NFKBIZ	4	100.0	3.2217205743564725	Macrophage
REL	JUNB	4	100.0	3.185977860793177	Macrophage
REL	KDM6B	4	100.0	3.184947020162952	Macrophage
REL	JUN	4	100.0	3.072704409145042	Macrophage
REL	BAZ1A	4	100.0	2.9150875270195424	Macrophage
REL	NFKB1	4	100.0	2.836261388924893	Macrophage
REL	ARAP2	4	100.0	2.746129271381095	Macrophage
REL	NR4A2	4	100.0	2.74500186305156	Macrophage
REL	CD83	4	100.0	2.708517473645711	Macrophage
REL	PIM3	4	100.0	2.571681618008772	Macrophage
REL	HLA-DQB1	4	100.0	2.563916628874755	Macrophage
REL	ELL2	4	100.0	2.5068636129021047	Macrophage
REL	CCND2	4	100.0	2.3737294162249647	Macrophage
REL	NEAT1	4	100.0	2.364322980747396	Macrophage
REL	PABPC1	4	100.0	2.2890261496884503	Macrophage
REL	RTN4	4	100.0	2.286440024832821	Macrophage
REL	PEA15	4	100.0	2.1936309851355293	Macrophage
REL	MARCKSL1	3	75.0	2.186702193458009	Macrophage
REL	BIRC3	4	100.0	2.182921340857752	Macrophage
REL	SOD2	4	100.0	2.1243132459267446	Macrophage
REL	PDE4DIP	4	100.0	2.010103023333488	Macrophage
REL	BID	4	100.0	1.997995339628583	Macrophage
REL	FKBP4	4	100.0	1.9962658253896155	Macrophage
REL	CD44	4	100.0	1.9834781432224344	Macrophage
REL	NINJ1	4	100.0	1.930143613283174	Macrophage
REL	CDKN1A	4	100.0	1.8748150381822828	Macrophage
REL	FTH1	4	100.0	1.8267033300673567	Macrophage
REL	TRAF1	4	100.0	1.7363686424259888	Macrophage
REL	TNFAIP3	4	100.0	1.5630072950507068	Macrophage
REL	ZFP36	4	100.0	1.5559868354680997	Macrophage
REL	LITAF	4	100.0	1.465325844113111	Macrophage
REL	JOSD1	4	100.0	1.4183309889037066	Macrophage
REL	FOSL2	4	100.0	1.3776676507622194	Macrophage
REL	ZFP36L2	4	100.0	1.3227870525600416	Macrophage
REL	ZC3H12A	4	100.0	1.3111219514564794	Macrophage
REL	BIRC2	4	100.0	1.296278242879259	Macrophage
REL	ZEB2	4	100.0	1.2954538298868217	Macrophage
REL	CREM	4	100.0	1.2841737999372205	Macrophage
REL	PDE4B	4	100.0	1.2536988846376	Macrophage
REL	SAMSN1	4	100.0	1.250004211186892	Macrophage
REL	SDCBP	4	100.0	1.2333400345579033	Macrophage
REL	RNF19A	4	100.0	1.2030361354572836	Macrophage
REL	GADD45B	4	100.0	1.183623519256752	Macrophage
REL	RFTN1	4	100.0	1.1794637261368892	Macrophage
REL	DUSP2	4	100.0	1.1767151317678812	Macrophage
REL	CCR7	4	100.0	1.1259643731444169	Macrophage
REL	FOS	3	75.0	1.102800564037836	Macrophage
REL	PERP	4	100.0	1.0394735793392642	Macrophage
REL	ITGA4	4	100.0	1.0262483116015246	Macrophage
REL	CSRNP1	4	100.0	1.0244003356853522	Macrophage
REL	RGS1	4	100.0	1.0213385536327086	Macrophage
REL	CD69	4	100.0	1.0161201692123858	Macrophage
REL	CAPG	4	100.0	1.012972673731863	Macrophage
REL	MGST3	4	100.0	1.012391347896462	Macrophage
REL	REL	4	100.0	1.0	Macrophage
REL	PARP8	4	100.0	0.9605274038639195	Macrophage
REL	ARID5A	4	100.0	0.954957915244822	Macrophage
REL	STAT3	4	100.0	0.8712171779662152	Macrophage
REL	CD63	4	100.0	0.8446112393956713	Macrophage
REL	NFKB2	4	100.0	0.8390351515213684	Macrophage
REL	RGS2	4	100.0	0.804350456532553	Macrophage
REL	JUND	4	100.0	0.7249875954297269	Macrophage
REL	DDIT4	4	100.0	0.7226187712616464	Macrophage
REL	ASAH1	4	100.0	0.7174151416047336	Macrophage
REL	BHLHE40	4	100.0	0.7124269643475973	Macrophage
REL	TUBA1C	3	75.0	0.6887812465691853	Macrophage
REL	SQSTM1	4	100.0	0.6853698506721911	Macrophage
REL	ATP1B3	4	100.0	0.6794282483901838	Macrophage
REL	HMGA1	4	100.0	0.6512465599363929	Macrophage
REL	TNFAIP8	3	75.0	0.6435378974389722	Macrophage
REL	TGIF1	4	100.0	0.6219525899803949	Macrophage
REL	TNFSF10	4	100.0	0.6115215688001091	Macrophage
REL	CTSB	3	75.0	0.6057183808445415	Macrophage
REL	CCL5	4	100.0	0.6011562118905123	Macrophage
REL	CYSTM1	4	100.0	0.5888808024948549	Macrophage
REL	CD5	4	100.0	0.583935116495304	Macrophage
REL	PTGER4	4	100.0	0.57713479741109	Macrophage
REL	IL7R	4	100.0	0.5768395087838933	Macrophage
REL	IRF2BP2	4	100.0	0.5749689833099458	Macrophage
REL	PELI1	3	75.0	0.5698171557749308	Macrophage
REL	TGFB1	3	75.0	0.5649987892941961	Macrophage
REL	TRAF4	4	100.0	0.5530698662319207	Macrophage
REL	TNFRSF1B	4	100.0	0.5379725200512799	Macrophage
REL	MAP3K8	4	100.0	0.5203187977806344	Macrophage
REL	PRDM1	4	100.0	0.5022521251270682	Macrophage
REL	GZMK	4	100.0	0.4925005241305747	Macrophage
REL	FOXP1	3	75.0	0.4817498967139362	Macrophage
REL	PPP1R16B	4	100.0	0.4782752612846278	Macrophage
REL	SLC39A8	3	75.0	0.4750274580609424	Macrophage
REL	COTL1	4	100.0	0.4576404460283349	Macrophage
REL	DNAJB1	4	100.0	0.4549430927027652	Macrophage
REL	TPM4	4	100.0	0.442291846587195	Macrophage
REL	STAT5A	4	100.0	0.3959478944799347	Macrophage
REL	SATB1	3	75.0	0.3944459986747267	Macrophage
REL	SEMA4D	4	100.0	0.3930713798739944	Macrophage
REL	TSC22D3	3	75.0	0.379720368063362	Macrophage
REL	SUN2	4	100.0	0.3698765512282783	Macrophage
REL	TAGAP	4	100.0	0.3607699812957263	Macrophage
REL	NFATC2	4	100.0	0.2774076253781985	Macrophage
REL	GRAMD1A	4	100.0	0.2652828820802005	Macrophage
REL	EML4	3	75.0	0.2652312413489066	Macrophage
REL	IL21R	3	75.0	0.2464586017238862	Macrophage
REL	RAB11FIP1	4	100.0	0.2236645701701701	Macrophage
REL	DUSP16	3	75.0	0.204648867769516	Macrophage
REL	STAT4	3	75.0	0.1815198631997456	Macrophage
REL	YPEL5	4	100.0	0.1763560159497342	Macrophage
REL	ITM2C	3	75.0	0.1354401388230404	Macrophage
REL	CST7	3	75.0	0.0939000817589366	Macrophage
SOX4	MARCKSL1	4	100.0	1.9260400573886949	Macrophage
SOX4	HSPH1	3	75.0	1.7759101642174473	Macrophage
SOX4	ATP1A1	3	75.0	1.313679693390292	Macrophage
SOX4	TXNIP	4	100.0	1.1064513522068344	Macrophage
SOX4	SOX4	4	100.0	1.0	Macrophage
SOX4	RTN4	3	75.0	0.952781287247013	Macrophage
SOX4	CMIP	3	75.0	0.7188087350145796	Macrophage
STAT3	SEMA4D	4	100.0	2.425934174201452	Macrophage
STAT3	DUSP4	4	100.0	2.1615304824562767	Macrophage
STAT3	LCP1	4	100.0	2.0278715424634437	Macrophage
STAT3	DUSP16	4	100.0	1.84957882623801	Macrophage
STAT3	ARHGAP9	4	100.0	1.83549515289421	Macrophage
STAT3	CYSTM1	4	100.0	1.8269720207771951	Macrophage
STAT3	SMCHD1	4	100.0	1.754601037431636	Macrophage
STAT3	CD8A	4	100.0	1.5892660399849745	Macrophage
STAT3	ITGA4	3	75.0	1.5396850929573809	Macrophage
STAT3	PTMS	4	100.0	1.4872634471291308	Macrophage
STAT3	COTL1	4	100.0	1.4355973825317387	Macrophage
STAT3	ADGRE5	4	100.0	1.3596131597332726	Macrophage
STAT3	FYN	4	100.0	1.3291459228817333	Macrophage
STAT3	RFTN1	4	100.0	1.3221170261605808	Macrophage
STAT3	FTH1	4	100.0	1.3117181434104002	Macrophage
STAT3	OASL	4	100.0	1.2455668693089927	Macrophage
STAT3	DOK2	4	100.0	1.226250074430705	Macrophage
STAT3	JAML	3	75.0	1.2020442962350888	Macrophage
STAT3	PTGER4	4	100.0	1.1899653595033848	Macrophage
STAT3	CXCR3	4	100.0	1.1130466752543724	Macrophage
STAT3	SLC7A5	4	100.0	1.1071799884245563	Macrophage
STAT3	LITAF	4	100.0	1.106291552940237	Macrophage
STAT3	IL21R	4	100.0	1.089457340566785	Macrophage
STAT3	TXNIP	3	75.0	1.0632712586713986	Macrophage
STAT3	SUN2	4	100.0	1.0503131451685437	Macrophage
STAT3	LINC00152	4	100.0	1.0395335920826898	Macrophage
STAT3	MGST3	4	100.0	1.0267289458277404	Macrophage
STAT3	DUSP1	4	100.0	1.0226647604882102	Macrophage
STAT3	BHLHE40	4	100.0	1.0165623889937505	Macrophage
STAT3	SRGN	4	100.0	1.0058545776159635	Macrophage
STAT3	FOSL2	4	100.0	1.0041155122264094	Macrophage
STAT3	STAT3	4	100.0	1.0	Macrophage
STAT3	TMEM2	4	100.0	0.9918609120613124	Macrophage
STAT3	DUSP2	4	100.0	0.9883591607443534	Macrophage
STAT3	ARHGEF7	4	100.0	0.987294171920005	Macrophage
STAT3	BIRC2	4	100.0	0.9798909886943687	Macrophage
STAT3	XAB2	4	100.0	0.976094902336354	Macrophage
STAT3	SYTL3	4	100.0	0.9668370347510598	Macrophage
STAT3	JOSD1	4	100.0	0.9630233111963828	Macrophage
STAT3	LEPROTL1	4	100.0	0.9608368585530276	Macrophage
STAT3	ZNF331	3	75.0	0.9115691931736803	Macrophage
STAT3	CMIP	3	75.0	0.9073163056718928	Macrophage
STAT3	UCP2	4	100.0	0.9046562751264672	Macrophage
STAT3	CBLB	3	75.0	0.899300332170395	Macrophage
STAT3	ATP2B4	4	100.0	0.8985672760039869	Macrophage
STAT3	PIM3	4	100.0	0.8960143056307159	Macrophage
STAT3	TIMP1	4	100.0	0.895845695434668	Macrophage
STAT3	SDCBP	4	100.0	0.8900524001685648	Macrophage
STAT3	BATF	3	75.0	0.8774618711831224	Macrophage
STAT3	SPOCK2	4	100.0	0.8703815419722145	Macrophage
STAT3	PTPRC	4	100.0	0.8679365348620028	Macrophage
STAT3	RPS29	4	100.0	0.840133138350182	Macrophage
STAT3	NDRG1	4	100.0	0.837119844334279	Macrophage
STAT3	SH2D1A	3	75.0	0.83438774567782	Macrophage
STAT3	G6PD	4	100.0	0.823956580725363	Macrophage
STAT3	ZC3H12A	4	100.0	0.8063796523007467	Macrophage
STAT3	ISG15	4	100.0	0.8040741454983267	Macrophage
STAT3	CTSS	4	100.0	0.7938155129538806	Macrophage
STAT3	TSC22D3	4	100.0	0.7932905159506732	Macrophage
STAT3	TNFRSF1B	4	100.0	0.7895818053868181	Macrophage
STAT3	CSRNP1	4	100.0	0.7885936204214756	Macrophage
STAT3	NAMPT	4	100.0	0.7876820237383203	Macrophage
STAT3	JUNB	4	100.0	0.7732013115699237	Macrophage
STAT3	ZFP36L2	3	75.0	0.7668168800312068	Macrophage
STAT3	RASAL3	3	75.0	0.7637160062547318	Macrophage
STAT3	MAP3K8	4	100.0	0.7585932907861078	Macrophage
STAT3	FAM65B	4	100.0	0.7508129524001843	Macrophage
STAT3	ATP1A1	4	100.0	0.7493756584715924	Macrophage
STAT3	CTSB	3	75.0	0.740331574884641	Macrophage
STAT3	NR4A2	4	100.0	0.7371672471120717	Macrophage
STAT3	MAP1LC3A	4	100.0	0.7289656709405044	Macrophage
STAT3	TUBA4A	4	100.0	0.7208642585738441	Macrophage
STAT3	SYTL2	3	75.0	0.7172186342507528	Macrophage
STAT3	FKBP4	3	75.0	0.7117857429055742	Macrophage
STAT3	GABARAPL1	4	100.0	0.711784749977789	Macrophage
STAT3	CCL5	4	100.0	0.7086421129363002	Macrophage
STAT3	CHMP1B	4	100.0	0.7044450286143289	Macrophage
STAT3	LYST	3	75.0	0.7042016740126503	Macrophage
STAT3	GIMAP4	4	100.0	0.6961372076268822	Macrophage
STAT3	AKNA	4	100.0	0.694306860844714	Macrophage
STAT3	CD53	3	75.0	0.6882390000584059	Macrophage
STAT3	LDLRAD4	4	100.0	0.6855142066934107	Macrophage
STAT3	ALOX5AP	4	100.0	0.6803817720238327	Macrophage
STAT3	TRAF1	4	100.0	0.6692711532653859	Macrophage
STAT3	LIMS1	3	75.0	0.669156337064979	Macrophage
STAT3	HLA-DQA1	4	100.0	0.6678390976414375	Macrophage
STAT3	GLUL	4	100.0	0.6607996008212682	Macrophage
STAT3	PEA15	4	100.0	0.6531801383123397	Macrophage
STAT3	PABPC1	4	100.0	0.6501731065428853	Macrophage
STAT3	UPP1	4	100.0	0.638769211289711	Macrophage
STAT3	TBC1D4	3	75.0	0.6352496482057504	Macrophage
STAT3	BTG1	4	100.0	0.6332601311606247	Macrophage
STAT3	RALA	4	100.0	0.6235497647216734	Macrophage
STAT3	NFKBIZ	4	100.0	0.6223292348041365	Macrophage
STAT3	BTG2	3	75.0	0.616239171921038	Macrophage
STAT3	BAZ1A	4	100.0	0.6158658704626531	Macrophage
STAT3	TXNRD1	4	100.0	0.6106784201889127	Macrophage
STAT3	APLP2	4	100.0	0.6090891043558693	Macrophage
STAT3	IDH2	3	75.0	0.6060667909230619	Macrophage
STAT3	ITGAE	3	75.0	0.6050577647606182	Macrophage
STAT3	IER2	4	100.0	0.5997424255354948	Macrophage
STAT3	HTATIP2	3	75.0	0.5991161051971605	Macrophage
STAT3	IL7R	4	100.0	0.5896392069295706	Macrophage
STAT3	PDE4B	3	75.0	0.5855927883110463	Macrophage
STAT3	YPEL5	4	100.0	0.572784194669893	Macrophage
STAT3	GZMB	4	100.0	0.5708157317468381	Macrophage
STAT3	PRDM1	4	100.0	0.5637082499455501	Macrophage
STAT3	JUN	4	100.0	0.5591960932020484	Macrophage
STAT3	MAF	4	100.0	0.5479772038126316	Macrophage
STAT3	AUTS2	4	100.0	0.5383540694372653	Macrophage
STAT3	HLA-DRA	3	75.0	0.537397034698431	Macrophage
STAT3	ABLIM1	4	100.0	0.5228133436202478	Macrophage
STAT3	IKZF3	4	100.0	0.4955669571743811	Macrophage
STAT3	RGCC	4	100.0	0.4937357690101318	Macrophage
STAT3	STAT5A	4	100.0	0.4860422342020866	Macrophage
STAT3	CDC42EP3	4	100.0	0.485429576951949	Macrophage
STAT3	SRRT	3	75.0	0.4717574185788071	Macrophage
STAT3	TSHZ2	3	75.0	0.4698986797843354	Macrophage
STAT3	TAGAP	4	100.0	0.4698042099428901	Macrophage
STAT3	PDE4DIP	4	100.0	0.4666123484325676	Macrophage
STAT3	DNAJB1	4	100.0	0.4660494836394765	Macrophage
STAT3	ARAP2	4	100.0	0.4643461615258379	Macrophage
STAT3	LMNA	3	75.0	0.4611579484735512	Macrophage
STAT3	LAG3	3	75.0	0.4576850230373848	Macrophage
STAT3	GPR183	3	75.0	0.4492113742035639	Macrophage
STAT3	CHD2	4	100.0	0.4478339421634473	Macrophage
STAT3	REL	4	100.0	0.4438901521238553	Macrophage
STAT3	PARP8	4	100.0	0.4430090710807324	Macrophage
STAT3	TNFSF10	3	75.0	0.4329247936375602	Macrophage
STAT3	CD4	3	75.0	0.4244028674955919	Macrophage
STAT3	TNFAIP3	4	100.0	0.4186634736253256	Macrophage
STAT3	AQP3	4	100.0	0.4182521696644631	Macrophage
STAT3	ARID5A	3	75.0	0.4168044341062404	Macrophage
STAT3	CCND2	4	100.0	0.4161349930137633	Macrophage
STAT3	PIK3R1	4	100.0	0.4086392882186059	Macrophage
STAT3	ZEB2	4	100.0	0.4074375773053537	Macrophage
STAT3	MVP	4	100.0	0.4071657405803493	Macrophage
STAT3	HSPA5	4	100.0	0.3989016142612258	Macrophage
STAT3	CD44	4	100.0	0.3961371082877789	Macrophage
STAT3	SOX4	3	75.0	0.3946969536917004	Macrophage
STAT3	RGS2	3	75.0	0.3938864489616422	Macrophage
STAT3	NFATC2	4	100.0	0.3881940543085223	Macrophage
STAT3	BCL2L11	4	100.0	0.3818332348272547	Macrophage
STAT3	SAT1	4	100.0	0.3780643721316544	Macrophage
STAT3	PITPNC1	4	100.0	0.3774283438700019	Macrophage
STAT3	JUND	4	100.0	0.3701014554087512	Macrophage
STAT3	IRF7	4	100.0	0.3629771498774654	Macrophage
STAT3	SESN3	4	100.0	0.3554430463253322	Macrophage
STAT3	RNF19A	4	100.0	0.3510208960505209	Macrophage
STAT3	FAM107B	3	75.0	0.3456192857902538	Macrophage
STAT3	BID	3	75.0	0.3440294105549568	Macrophage
STAT3	GALM	3	75.0	0.3332229031978043	Macrophage
STAT3	ICOS	4	100.0	0.3310452835540307	Macrophage
STAT3	MARCKSL1	4	100.0	0.3258793294234149	Macrophage
STAT3	TGIF1	4	100.0	0.3172346689435608	Macrophage
STAT3	GATA3	3	75.0	0.3123187597235907	Macrophage
STAT3	NINJ1	4	100.0	0.3115400787421683	Macrophage
STAT3	GADD45B	4	100.0	0.3079804178954444	Macrophage
STAT3	PTP4A1	4	100.0	0.2993065148643813	Macrophage
STAT3	KDM6B	4	100.0	0.2955127560614967	Macrophage
STAT3	PPP1R16B	3	75.0	0.2918406853318323	Macrophage
STAT3	P2RY10	3	75.0	0.2904693086805518	Macrophage
STAT3	MIR4435-2HG	3	75.0	0.2868451450630126	Macrophage
STAT3	SAMSN1	4	100.0	0.2783378443663595	Macrophage
STAT3	STAT5B	4	100.0	0.2734873368582843	Macrophage
STAT3	CXCR4	4	100.0	0.2698091705299734	Macrophage
STAT3	FOXP1	3	75.0	0.2673751275712793	Macrophage
STAT3	VPS37B	4	100.0	0.2624200977483335	Macrophage
STAT3	CREM	4	100.0	0.2593795814954907	Macrophage
STAT3	CORO1B	4	100.0	0.2477780424688849	Macrophage
STAT3	RGS1	4	100.0	0.2421798158370776	Macrophage
STAT3	SATB1	4	100.0	0.2115678377195325	Macrophage
STAT3	BIRC3	3	75.0	0.1990794435291909	Macrophage
STAT3	TGFBR2	4	100.0	0.1872231346864083	Macrophage
STAT3	NR3C1	4	100.0	0.1816483416889797	Macrophage
STAT3	RTN4	4	100.0	0.1794461500772406	Macrophage
STAT3	ZFP36	4	100.0	0.1516831525111496	Macrophage
STAT3	SYPL1	3	75.0	0.1486671325003162	Macrophage
STAT3	ANXA1	4	100.0	0.1382940662851599	Macrophage
STAT3	INSIG1	3	75.0	0.1108940436542431	Macrophage
STAT4	PDE4B	3	75.0	1.288255278136872	Macrophage
STAT5A	HTATIP2	3	75.0	2.804680909306279	Macrophage
STAT5A	PRDM1	3	75.0	2.1656917098567448	Macrophage
STAT5A	STAT5B	4	100.0	1.3718726963838344	Macrophage
STAT5A	STAT5A	3	75.0	1.0	Macrophage
STAT5A	NFATC2	3	75.0	0.889264163797157	Macrophage
STAT5A	ARID5A	4	100.0	0.7851234628519915	Macrophage
STAT5A	IKZF3	3	75.0	0.7639074608390123	Macrophage
STAT5A	FOXP1	3	75.0	0.6966143382469712	Macrophage
STAT5A	PKM	3	75.0	0.5406946919953436	Macrophage
STAT5A	ZEB2	3	75.0	0.5218299184087639	Macrophage
STAT5A	SESN3	3	75.0	0.3400149557854616	Macrophage
STAT5A	RNF19A	3	75.0	0.201796615378063	Macrophage
STAT5A	PEA15	3	75.0	0.1979443036991222	Macrophage
STAT5A	TSHZ2	3	75.0	0.167189111124866	Macrophage
STAT5A	JUNB	3	75.0	0.1540343607083358	Macrophage
STAT5A	CXCL13	3	75.0	0.1414214886846775	Macrophage
TGIF1	VPS37B	4	100.0	1.841498009903192	Macrophage
TGIF1	RALGAPA1	4	100.0	1.594020810916314	Macrophage
TGIF1	CYSTM1	3	75.0	1.4588081111562567	Macrophage
TGIF1	HSPH1	4	100.0	1.3197989628988622	Macrophage
TGIF1	RTN4	3	75.0	1.0977764135767938	Macrophage
TGIF1	GPCPD1	4	100.0	1.0382204928941812	Macrophage
TGIF1	BIRC2	3	75.0	0.9827987831659653	Macrophage
TGIF1	MAP1LC3A	4	100.0	0.9397453543943016	Macrophage
TGIF1	CHMP1B	4	100.0	0.8716703819958705	Macrophage
TGIF1	KDM6B	4	100.0	0.8707869950149864	Macrophage
TGIF1	SMCHD1	4	100.0	0.8658492742035517	Macrophage
TGIF1	BTG2	4	100.0	0.8312594870835937	Macrophage
TGIF1	CCND2	3	75.0	0.7807077935865753	Macrophage
TGIF1	PTP4A1	4	100.0	0.7316849564337766	Macrophage
TGIF1	RPS29	4	100.0	0.7109556907209118	Macrophage
TGIF1	NAMPT	4	100.0	0.6347677679208281	Macrophage
TGIF1	JOSD1	3	75.0	0.5430795508661622	Macrophage
TGIF1	PDE4D	3	75.0	0.5412871840081807	Macrophage
TGIF1	PPP1R15A	3	75.0	0.5359651824117863	Macrophage
TGIF1	MAF	4	100.0	0.5131574660773045	Macrophage
TGIF1	LMBRD1	4	100.0	0.5101593470029339	Macrophage
TGIF1	FOXP1	3	75.0	0.4254842270970473	Macrophage
TGIF1	DUSP16	4	100.0	0.4199949970905131	Macrophage
TGIF1	IL10RA	3	75.0	0.3900607294691637	Macrophage
TGIF1	FAM107B	3	75.0	0.3887188228928129	Macrophage
TGIF1	TRAF4	4	100.0	0.3830267343288689	Macrophage
TGIF1	FAM177A1	3	75.0	0.3446043792387789	Macrophage
TGIF1	CD53	3	75.0	0.3434535987969944	Macrophage
TGIF1	BTG1	3	75.0	0.3348924614132249	Macrophage
TGIF1	NINJ1	4	100.0	0.330566539653816	Macrophage
TGIF1	STAT3	4	100.0	0.3086985855409311	Macrophage
TGIF1	NR4A2	4	100.0	0.2634334345351626	Macrophage
TGIF1	CREM	3	75.0	0.256485571962026	Macrophage
TGIF1	LCP1	3	75.0	0.1967667308280918	Macrophage
TGIF1	DUSP2	3	75.0	0.1627894930713581	Macrophage
TGIF1	JUND	4	100.0	0.1473848275833705	Macrophage
TGIF1	REL	4	100.0	0.1271034835475926	Macrophage
TGIF1	CHD2	3	75.0	0.0495535270571505	Macrophage
XBP1	SSR4	4	100.0	3.603897837614145	Macrophage
XBP1	HERPUD1	4	100.0	2.765124723242547	Macrophage
XBP1	SQSTM1	3	75.0	1.272283339227253	Macrophage
XBP1	BTG2	4	100.0	1.1686715083020105	Macrophage
XBP1	RHBDF2	3	75.0	0.745732881390548	Macrophage
XBP1	ELL2	4	100.0	0.7185637377570098	Macrophage
XBP1	FAM46C	3	75.0	0.6692057143114817	Macrophage
XBP1	CDKN1A	4	100.0	0.5680982705284965	Macrophage
XBP1	DUSP1	3	75.0	0.5670330671653775	Macrophage
XBP1	ARID5A	3	75.0	0.5185725415947438	Macrophage
XBP1	NR3C1	4	100.0	0.4675341092652044	Macrophage
XBP1	DNAJC1	3	75.0	0.4642227932569334	Macrophage
XBP1	SLC16A3	3	75.0	0.408518946647584	Macrophage
XBP1	NFKB2	3	75.0	0.393218037622804	Macrophage
XBP1	NEAT1	4	100.0	0.386557879320557	Macrophage
XBP1	VPS37B	3	75.0	0.3767286995547106	Macrophage
XBP1	FAM50A	3	75.0	0.3753544430534439	Macrophage
XBP1	GZMB	3	75.0	0.3380025060379182	Macrophage
XBP1	USP11	4	100.0	0.2670787744672012	Macrophage
XBP1	FYN	3	75.0	0.225474779126964	Macrophage
XBP1	NFATC2	4	100.0	0.1690279356026543	Macrophage
XBP1	RALGAPA1	4	100.0	0.1525731059233406	Macrophage
XBP1	PDE4B	4	100.0	0.1328318107578543	Macrophage
